"COMPETÊNCIA",UF,"CÓDIGO DO MUNICÍPIO","MUNICÍPIO",CNES,"NOME FANTASIA","TIPO NOVO DO ESTABELECIMENTO","TIPO DO ESTABELECIMENTO","SUBTIPO DO ESTABELECIMENTO","GESTÃO","CONVÊNIO SUS","CATEGORIA NATUREZA JURÍDICA","SERVIÇO","SERVIÇO CLASSIFICAÇÃO","SERVIÇO - AMBULATORIAL SUS","SERVIÇO - AMBULATORIAL NÃO SUS","SERVIÇO - HOSPITALAR SUS","SERVIÇO - HOSPITALAR NÃO SUS","SERVIÇO TERCEIRO","STATUS DO ESTABELECIMENTO"
"2026/02",PB,250750,"JOAO PESSOA",2399644,"MATERNIDADE CANDIDA VARGAS","006 HOSPITAL","07 HOSPITAL ESPECIALIZADO","005 MATERNIDADE",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",MT,510776,"SANTA RITA DO TRIVELATO",6321070,"CENTRO MUNICIPAL DE SAUDE DE SANTA RITA DO TRIVELATO","016 AMBULATORIO","73 PRONTO ATENDIMENTO","001 PRONTO ATENDIMENTO GERAL",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",SP,354980,"SAO JOSE DO RIO PRETO",2705680,"UBS SANTO ANTONIO","001 UNIDADE BASICA DE SAUDE","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",DF,530010,BRASILIA,3027635,"UBS 15 PFDF GAMA","001 UNIDADE BASICA DE SAUDE","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",MG,313820,LAVRAS,2111659,"SANTA CASA DE MISERICORDIA DE LAVRAS","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"SEM FINS LUCRATIVOS","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,Sim,Sim,Sim,"NAO INFORMADO",ATIVO
"2026/02",PE,261160,RECIFE,0000701,"US 165 MATERNIDADE BANDEIRA FILHO","007 CENTRO DE ASSISTENCIA OBSTETRICA E NEONATAL NORMAL","07 HOSPITAL ESPECIALIZADO","005 MATERNIDADE",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",RS,430460,CANOAS,3508528,"HOSPITAL UNIVERSITARIO DE CANOAS","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","006 ATENCAO A INTERRUPCAO DE GRAVIDEZ NOS CASOS PREVISTOS EM LEI",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",PR,410690,CURITIBA,0015245,"HOSPITAL UNIVERSITARIO EVANGELICO MACKENZIE","006 HOSPITAL","05 HOSPITAL GERAL","N/A",DUPLA,SIM,"SEM FINS LUCRATIVOS","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,Sim,Sim,Sim,"NAO INFORMADO",ATIVO
"2026/02",SC,421660,"SAO JOSE",2555646,"HOSPITAL REGIONAL DE SAO JOSE DRHOMERO MIRANDA GOMES","006 HOSPITAL","05 HOSPITAL GERAL","N/A",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","006 ATENCAO A INTERRUPCAO DE GRAVIDEZ NOS CASOS PREVISTOS EM LEI",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",AM,130190,ITACOATIARA,2016923,"HOSPITAL REGIONAL JOSE MENDES","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",PA,150360,ITAITUBA,2331179,"UNIDADE DE SAUDE DA FAMILIA CAMPO VERDE KM 30","001 UNIDADE BASICA DE SAUDE","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",RO,110033,"NOVA MAMORE",4001958,"HOSPITAL ANTONIO LUIZ DE MACEDO NOVA MAMORE","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",RN,240680,"LAJES PINTADAS",7009089,"UNIDADE BASICA JOAO OLINTO DE OLIVEIRA","001 UNIDADE BASICA DE SAUDE","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",AM,130120,COARI,2018136,"HOSPITAL REGIONAL DE COARI PREF DR ODAIR CARLOS GERALDO","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",PA,150680,SANTAREM,2330180,"CENTRO DE REFERENCIA DO SIDADAO","016 AMBULATORIO","36 CLINICA/CENTRO DE ESPECIALIDADE","009 OUTROS",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",SC,421720,"SAO MIGUEL DO OESTE",6683134,"HOSPITAL REGIONAL TEREZINHA GAIO BASSO","006 HOSPITAL","05 HOSPITAL GERAL","N/A",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",PA,150670,"SANTANA DO ARAGUAIA",2329565,"HOSPITAL MUNICIPAL SAO FRANCISCO DE ASSIS","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",SP,354515,SALTINHO,2748738,"UNIDADE BASICA DE SAUDE DE SALTINHO","016 AMBULATORIO","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","006 ATENCAO A INTERRUPCAO DE GRAVIDEZ NOS CASOS PREVISTOS EM LEI",Sim,"Não","Não",Sim,"NAO INFORMADO",ATIVO
"2026/02",AC,120040,"RIO BRANCO",2000733,"MATERNIDADE E CLINICAS DE MULHERES BARBARA HELIODORA","006 HOSPITAL","07 HOSPITAL ESPECIALIZADO","005 MATERNIDADE",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não",Sim,"NAO INFORMADO",ATIVO
"2026/02",RS,431560,"RIO GRANDE",2707675,"HOSPITAL UNIVERSITARIO DR MIGUEL RIET CORREA JUNIOR","006 HOSPITAL","05 HOSPITAL GERAL","N/A",ESTADUAL,SIM,PRIVADO,"165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",ES,320520,"VILA VELHA",0980838,"UPA DE RIVIERA DA BARRA ZILDA ARNS","016 AMBULATORIO","73 PRONTO ATENDIMENTO","003 UPA",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",MT,510515,JUINA,5407583,"CTA CENTRO DE TESTAGEM E ACONSELHAMENTO JUINA","016 AMBULATORIO","36 CLINICA/CENTRO DE ESPECIALIDADE","009 OUTROS",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",PR,411370,LONDRINA,2781859,"HOSPITAL UNIVERSITARIO REGIONAL DO NORTE DO PARANA","006 HOSPITAL","05 HOSPITAL GERAL","N/A",DUPLA,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",SP,350760,"BRAGANCA PAULISTA",8126933,"CENTRO ESPECIALIZADO EM SAUDE DA MULHER","016 AMBULATORIO","36 CLINICA/CENTRO DE ESPECIALIDADE","009 OUTROS",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",MG,317070,VARGINHA,2761041,"HOSPITAL REGIONAL DO SUL DE MINAS","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"SEM FINS LUCRATIVOS","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","006 ATENCAO A INTERRUPCAO DE GRAVIDEZ NOS CASOS PREVISTOS EM LEI",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",PA,150060,ALTAMIRA,7898355,"UPA 24 DE ALTAMIRA","008 PRONTO ATENDIMENTO","73 PRONTO ATENDIMENTO","003 UPA",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",MA,211130,"SAO LUIS",5446546,"HOSPITAL DA MULHER","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",DF,530010,BRASILIA,0010898,"UBS 7 GAMA","001 UNIDADE BASICA DE SAUDE","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",BA,292740,SALVADOR,0003778,"HOSPITAL ESTADUAL DA MULHER","006 HOSPITAL","05 HOSPITAL GERAL","N/A",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",SP,350550,BARRETOS,2092611,"SANTA CASA DE BARRETOS","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"SEM FINS LUCRATIVOS","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","006 ATENCAO A INTERRUPCAO DE GRAVIDEZ NOS CASOS PREVISTOS EM LEI",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",CE,230725,"JIJOCA DE JERICOACOARA",5982758,"UNIDADE BASICA DE SAUDE UBS MANGUE SECO","001 UNIDADE BASICA DE SAUDE","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",GO,520540,CERES,2337509,"CLINICA INFANTIL MENINO JESUS","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,PRIVADO,"165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","Não",Sim,"Não",Sim,"NAO INFORMADO",ATIVO
"2026/02",SP,351880,GUARULHOS,2080338,"HOSPITAL GERAL DE GUARULHOS PROF DR WALDEMAR DE CARVALHO","006 HOSPITAL","05 HOSPITAL GERAL","N/A",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",AP,160030,MACAPA,9437525,"PMM CER CENTRO ESPECIALIZADO EM REABILITACAO DE MACAPA","015 UNIDADE DE REABILITACAO","36 CLINICA/CENTRO DE ESPECIALIDADE","003 CENTRO ESPECIALIZADO EM REABILITAÇÃO (CER-III)",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",PE,261160,RECIFE,0000418,"HOSPITAL AGAMENON MAGALHAES","006 HOSPITAL","05 HOSPITAL GERAL","N/A",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",SP,354330,"RIBEIRAO PIRES",2026171,"AMBULATORIO DE INFECTOLOGIA","016 AMBULATORIO","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",GO,521530,ORIZONA,2534703,"UNIDADE DE SAUDE DA FAMILIA DE ORIZONA EQUIPE I","001 UNIDADE BASICA DE SAUDE","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",SP,353440,OSASCO,0008028,"HOSPITAL MUNICIPAL ANTONIO GIGLIO","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",AP,160030,MACAPA,2020068,"SES AP HOSPITAL DA MULHER MAE LUZIA","006 HOSPITAL","07 HOSPITAL ESPECIALIZADO","005 MATERNIDADE",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",MG,311860,CONTAGEM,2200473,"HOSPITAL MUNICIPAL DE CONTAGEM","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"SEM FINS LUCRATIVOS","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",SP,352340,ITATIBA,6396968,"CAISMI CENTRO DE SAUDE INTEGRADA DE SAUDE DA MULHER","016 AMBULATORIO","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","006 ATENCAO A INTERRUPCAO DE GRAVIDEZ NOS CASOS PREVISTOS EM LEI",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",ES,320500,SERRA,5387582,"UPA 24 HORAS CARAPINA FRANCISCA MARIA PIMENTEL","008 PRONTO ATENDIMENTO","73 PRONTO ATENDIMENTO","003 UPA",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",SC,420910,JOINVILLE,2436477,"MATERNIDADE DARCY VARGAS","006 HOSPITAL","07 HOSPITAL ESPECIALIZADO","005 MATERNIDADE",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","006 ATENCAO A INTERRUPCAO DE GRAVIDEZ NOS CASOS PREVISTOS EM LEI",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",SC,420240,BLUMENAU,2558254,"HOSPITAL SANTO ANTONIO","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"SEM FINS LUCRATIVOS","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",MA,210120,BACABAL,6922902,"HOSPITAL MATERNO INFANTIL","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",SP,351907,HORTOLANDIA,2040603,"UBS JD AMANDA I","001 UNIDADE BASICA DE SAUDE","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",PA,150095,"AURORA DO PARA",2678594,"USF LUIZ VIDAL DE CARVALHO","001 UNIDADE BASICA DE SAUDE","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",RN,240800,MOSSORO,2410281,"HOSPITAL MATERNIDADE ALMEIDA CASTRO","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"SEM FINS LUCRATIVOS","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",MG,311830,"CONSELHEIRO LAFAIETE",2136945,"HOSPITAL QUELUZ","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"SEM FINS LUCRATIVOS","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,Sim,Sim,Sim,"NAO INFORMADO",ATIVO
"2026/02",MG,315210,"PONTE NOVA",2111640,"HOSPITAL NOSSA SENHORA DAS DORES","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"SEM FINS LUCRATIVOS","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,Sim,Sim,Sim,"NAO INFORMADO",ATIVO
"2026/02",RO,110012,"JI-PARANA",2495317,"CENTRO DE SAUDE L 1 MARINGA JIPARANA","001 UNIDADE BASICA DE SAUDE","02 CENTRO DE SAUDE/UNIDADE BASICA","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",SP,350460,"BADY BASSITT",2071738,"PRONTO ATENDIMENTO ALCIMINO ASSIS LOURENCO","008 PRONTO ATENDIMENTO","73 PRONTO ATENDIMENTO","001 PRONTO ATENDIMENTO GERAL",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",DF,530010,BRASILIA,0659274,"CEPAV ALFAZEMA","016 AMBULATORIO","36 CLINICA/CENTRO DE ESPECIALIDADE","009 OUTROS",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não",2814897,ATIVO
"2026/02",GO,521100,ITAPIRAPUA,2334275,"HOSPITAL E MATERNIDADE MUNICIPAL DONA GENOVEVA REZENDE","013 POLO DE PREVENCAO DE DOENCAS E AGRAVOS E PROMOCAO DA SAUDE","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",MT,510480,JACIARA,3269728,"HOSPITAL MUNICIPAL DE JACIARA","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","008 COLETA DE VESTIGIOS DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",MT,510724,"SANTA CARMEM",4070100,"PRONTO ATENDIMENTO LUCIA FRANTZ","008 PRONTO ATENDIMENTO","21 PRONTO SOCORRO ESPECIALIZADO","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não","Não","Não","NAO INFORMADO",ATIVO
"2026/02",ES,320410,PINHEIROS,2484366,"IESPHOSPITAL DE PINHEIROS","006 HOSPITAL","05 HOSPITAL GERAL","N/A",MUNICIPAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","007 ATENC AMBULATORIAL A PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",SC,420420,CHAPECO,2537788,"HOSPITAL REGIONAL DO OESTE","006 HOSPITAL","05 HOSPITAL GERAL","N/A",ESTADUAL,SIM,"SEM FINS LUCRATIVOS","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","001 ATENCAO INTEGRAL AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
"2026/02",PA,150543,"OURILANDIA DO NORTE",4190203,"HOSPITAL REGIONAL DA PA 279","006 HOSPITAL","05 HOSPITAL GERAL","N/A",ESTADUAL,SIM,"PÚBLICO","165 ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL","006 ATENCAO A INTERRUPCAO DE GRAVIDEZ NOS CASOS PREVISTOS EM LEI",Sim,"Não",Sim,"Não","NAO INFORMADO",ATIVO
